5.1555860656829084,-0.9903124181129721,-2.7765626557173406,0.0
5.151747550088771,-0.9938551793467671,-2.777153432698159,0.0
5.1534141657323085,-0.9925656858010575,-2.779167133861383,0.0
5.153529993988259,-0.9904821359822288,-2.7763124590817525,0.0
5.15837454320256,-0.9880817994111555,-2.774047309417757,0.0
5.15260918147413,-0.9922723768903567,-2.7780779133533975,0.0
5.14859358457041,-0.9958028489911276,-2.7781416002467973,0.0
5.145523814049932,-0.9972988845548907,-2.77899116258933,0.0
5.150862202447398,-0.9966529560572008,-2.7779770792256158,0.0
5.14994320638016,-0.9980069384921908,-2.779042640094286,0.0
5.148398539483976,-1.0007270334174443,-2.7796534166843223,0.0
5.147684718306315,-0.9970874355507308,-2.7790810406165183,0.0
5.151166783632176,-0.9949192822731847,-2.7760265400555704,0.0
5.150112744996536,-0.9946129495317204,-2.775744519901459,0.0
5.148975595484988,-0.9974009798418401,-2.779252425577149,0.0
5.1508550741808214,-0.9961354433755338,-2.777345196781421,0.0
5.151079899872383,-0.997896772881744,-2.779135200691231,0.0
5.153168974390777,-0.9990700620467996,-2.778486204685281,0.0
5.151185641179658,-1.0002223540843485,-2.780057906992225,0.0
5.149274997425954,-1.0010955414599607,-2.778386368987798,0.0
5.147891189722588,-0.9995291452709467,-2.7803708769444198,0.0
5.151361172458286,-0.9979327298258374,-2.779201765480684,0.0
5.155813515748989,-0.9968758913507488,-2.7784929312466873,0.0
5.156300934935704,-0.9945486474732594,-2.7771545244442963,0.0
5.156548849896173,-0.9950769094310098,-2.776623610536636,0.00010820976229557158
5.155284752928945,-0.9951135042745698,-2.777072475079583,0.0005766286600488739
5.148352433634967,-0.9955899744937691,-2.7780175018342437,0.0010361057084791185
5.147774881014613,-1.0018634356845881,-2.7803969082801845,0.0023202902935153505
5.137563008056963,-1.0067034348704085,-2.782601377108649,0.0043376428825111085
5.139186459340834,-1.0106389380513836,-2.782744669357277,0.005794129770136081
5.143206338532284,-1.0142530244225174,-2.783103654071836,0.008981009154110858
5.13868996974906,-1.0200690012021993,-2.786654379900101,0.01267610681266249
5.128927232342978,-1.0232187185361,-2.7854129218208614,0.015017246594702242
5.114378346497085,-1.0314449530391872,-2.787895130313444,0.01975356965777116
5.106981519684341,-1.030725616931587,-2.788023242350849,0.022274933284306086
5.103029620604876,-1.038834701669259,-2.7927430465099814,0.027472234539106695
5.090613560735331,-1.0448743113294396,-2.7950328687588075,0.03251718554977887
5.08657580756172,-1.0454297201177283,-2.795042759899489,0.03540298181396422
5.066198367561313,-1.0576006998601974,-2.792756536292745,0.04087681194787596
5.057393261871593,-1.0634014516463992,-2.794057426786037,0.04641911215177103
5.041121657410157,-1.0686063724183124,-2.796462718807869,0.04962265624523554
5.007661415397764,-1.0831566384638376,-2.7973075737805404,0.05587130187633487
4.9817695345235355,-1.0972901546099847,-2.8020110515911414,0.06237292285786986
4.965336091670356,-1.1102248089517113,-2.80486971139519,0.06917059450905604
4.949724504958556,-1.1150101891255206,-2.8099495899956555,0.07315290376841825
